war,en
"Ginbihag han mga tawo han Israel an kababayen-an ngan an kabataan nga Midianitanhon, gin-agaw an ira mga baka ngan an ira mga karnero, gintikas an ngatanan nira nga manggad,","The Israelites captured the Midianite women and children and took all the Midianite herds, flocks and goods as plunder."
ngan ginsunog an ngatanan nira nga mga syudad ngan mga kampo.,"They burned all the towns where the Midianites had settled, as well as all their camps."
"Gindara nira an ngatanan nga ira natikas ngan nabihag, lakip an mga priso ngan an mga hayop,","They took all the plunder and spoils, including the people and animals,"
"Ginmawas han kampo hira Moises, Eleazar, ngan an ngatanan nga mga pangulo han bungto hin pagtapo han kasondalohan.","Moses, Eleazar the priest and all the leaders of the community went to meet them outside the camp."
Nasina hi Moises han mga opisyal nga mga kapitan hin mga hugpo hin mga kasondalohan nga inmoli tikang ha pag-awayan.,Moses was angry with the officers of the army—the commanders of thousands and commanders of hundreds—who returned from the battle.
"Ginpakianhan hira niya, “Kay ano nga waray man niyo pamataya an ngatanan nga kababayen-an?",“Have you allowed all the women to live?” he asked them.
"Sanglit yana pataya niyo an tagsa nga bata nga lalake, ngan pataya an tagsa nga babaye nga diri na uray,","Now kill all the boys. And kill every woman who has slept with a man,"
kundi ayaw niyo ig-upod an ngatanan nga mga daragita ngan an ngatanan nga kababayen-an nga uray.,but save for yourselves every girl who has never slept with a man.
"Kinahanglan paglinisan liwat niyo an tagsa nga panapton ngan an ngatanan nga hinimo hin anit, barahibo hin kanding, o kahoy.”","Purify every garment as well as everything made of leather, goat hair or wood.”"
"Ginsiring ni Eleazar nga padi an kalalaken-an nga inmoli tikang ha pag-awayan, “Amo ini an mga turumanon nga iginhatag han Ginoo kan Moises.","Then Eleazar the priest said to the soldiers who had gone into battle, “This is what is required by the law that the Lord gave Moses:"
Dida han ikapito ka adlaw kinahanglan paglabhan niyo an iyo mga panapton; niyan magmamalinis kamo sumala han seremonyas ngan tutugotan na kamo hin pagsulod han kampo.”,On the seventh day wash your clothes and you will be clean. Then you may come into the camp.”
"Nagsiring kan Moises an Ginoo ,","The Lord said to Moses,"
"“Pag-iihapon nimo ngan ni Eleazar upod han iba nga mga pangulo han bungto an ngatanan nga naagaw ha pag-awayan, lakip an mga priso ngan an mga hayop.",“You and Eleazar the priest and the family heads of the community are to count all the people and animals that were captured.
"Parehoa an iyo pagtung-a han mga nakuha; an usa nga bahin para han nga sondalo, ngan an ikaduha para han iba han bungto.",Divide the spoils equally between the soldiers who took part in the battle and the rest of the community.
Ighatag ini ngadto kan Eleazar nga padi nga linain nga amot ngadto han Ginoo .,Take this tribute from their half share and give it to Eleazar the priest as the Lord ’s part.
Ginbuhat nira Moises ug Eleazar an iginsugo han Ginoo .,So Moses and Eleazar the priest did as the Lord commanded Moses.
"Sanglit iginhatag ni Moises kan Eleazar an buhis nga usa nga linain nga amot ngadto han Ginoo , sumala han iginsugo han Ginoo .","Moses gave the tribute to Eleazar the priest as the Lord ’s part, as the Lord commanded Moses."
"42-46 Pareho han kanan mga sondalo an bahin han bungto: 337,500 nga mga karnero ngan mga kanding, 36,000 nga mga baka, 30,500 nga mga asno, ngan 16,000 nga kababayen-an nga uray.","and 16,000 people."
"Niyan kinmadto kan Moises an mga opisyal nga nagpangulo han kasondalohan,",Then the officers who were over the units of the army—the commanders of thousands and commanders of hundreds—went to Moses
"ngan nagsumat, “Gin-ihap namon an mga sondalo nga amon nasasakopan, ngan waray usa ha ira nga iniiliw.","and said to him, “Your servants have counted the soldiers under our command, and not one is missing."
Kinarawat nira Moises ug Eleazar an ngatanan nga bulawan nga mga rayandayan.,Moses and Eleazar the priest accepted from them the gold—all the crafted articles.
Tinmimbang hin mga 200 ka kilo an ngatanan nga amot han mga opisyal.,"All the gold from the commanders of thousands and commanders of hundreds that Moses and Eleazar presented as a gift to the Lord weighed 16,750 shekels."
Ginhimos hadton diri mga opisyal an naagaw ha pag-awayan nga ira nakuha.,Each soldier had taken plunder for himself.
"kinmadto hira kanda Moises, Eleazar, ngan han iba nga mga pangulo han bungto ngan nagsiring,","So they came to Moses and Eleazar the priest and to the leaders of the community, and said,"
"Binmaton hi Moises, “Karuyag ba niyo magpabilin dinhe samtang mapakadto ha pag-awayan an iyo igkasi mga Israelita?","Moses said to the Gadites and Reubenites, “Should your fellow Israelites go to war while you sit here?"
Kay ano nga paghuhulopon niyo an mga tawo han Israel hin pagtabok han Jordan ngadto han tuna nga iginhatag ha ira han Ginoo ?,Why do you discourage the Israelites from crossing over into the land the Lord has given them?
Amo gihapon an ginbuhat han iyo mga ginikanan han pagsugoa ko ha ira tikang ha Cades Barnea hin pag-usisa han tuna.,This is what your fathers did when I sent them from Kadesh Barnea to look over the land.
"Inmabot hira ngadto han Kahamub-an han Escol ngan hinkit-an nira an tuna kundi han pagbalik nira, ginhulop nira an mga tawo hin pagsulod han tuna nga iginhatag ha ira han Ginoo .","After they went up to the Valley of Eshkol and viewed the land, they discouraged the Israelites from entering the land the Lord had given them."
"Hito nga adlaw nasina an Ginoo , ngan nagsumpa:",The Lord ’s anger was aroused that day and he swore this oath:
Diri makakasulod an ngatanan labot kanda Caleb nga anak ni Jefone nga Kenizitanhon ug Josue nga anak ni Nun; nakig-unong hira han Ginoo .,"not one except Caleb son of Jephunneh the Kenizzite and Joshua son of Nun, for they followed the Lord wholeheartedly.’"
"Ngan yana sinmaliwan kamo han iyo mga ginikanan, usa nga bag-o nga katulinan hin makasasala nga mga tawo nga andam na liwat hin pagtukso han Ginoo basi masina hiya han Israel.","“And here you are, a brood of sinners, standing in the place of your fathers and making the Lord even more angry with Israel."
"Kon kamo nga mga tawo han Ruben ug Gad diri sumunod ha iya yana, pasasagdan na liwat niya ini ngatanan nga mga tawo didto ha kamingawan, ngan kamo an pagsasalaon han ira pagkapukan.”","If you turn away from following him, he will again leave all this people in the wilderness, and you will be the cause of their destruction.”"
Diri kami maoli kon diri an iba nga mga Israelita makatag-iya han tuna nga iginhatag ha ira.,We will not return to our homes until each of the Israelites has received their inheritance.
"Diri kami maaro hin malon ha ira didto han tabok han Jordan, kay kinmarawat na man kami han amon malon dinhe ha sinirangan han Jordan.”","We will not receive any inheritance with them on the other side of the Jordan, because our inheritance has come to us on the east side of the Jordan.”"
"Binmaton hi Moises, “Kon tinuod an iyo iginsisiring, dinhe ha atubangan han Ginoo , pag-andam kamo ito yana hin pagkadto ha pag-awayan.","Then Moses said to them, “If you will do this—if you will arm yourselves before the Lord for battle"
"Matabok han Jordan an ngatanan niyo nga mga sondalo, ngan ha ubos han pagpangulo han Ginoo , susulongon nira an aton mga kaaway tubtob nga pagpirdehon hira han Ginoo ,",and if all of you who are armed cross over the Jordan before the Lord until he has driven his enemies out before him—
"Kundi kon diri niyo pagtumanon an iyo saad, nagpapahimatngon ako ha iyo nga makakasala kamo kontra han Ginoo . Ayaw gud kamo pagsayop mahitungod hini; pagkakastigohon kamo tungod han iyo sala.","“But if you fail to do this, you will be sinning against the Lord ; and you may be sure that your sin will find you out."
"Sanglit pagtindoga niyo an iyo mga bungto ngan an mga alad para han iyo mga karnero, kundi pagtumana niyo an iyo iginsaad!”","Build cities for your women and children, and pens for your flocks, but do what you have promised.”"
"Nagsiring an mga tawo han Gad ug Ruben, “Pagtutumanon namon sumala han imo iginsusugo ha amon.","The Gadites and Reubenites said to Moses, “We your servants will do as our lord commands."
Nagpapabilin an amon mga asawa ngan kabataan ngan an amon mga baka ngan mga karnero dinhe ha mga bungto han Galaad.,"Our children and wives, our flocks and herds will remain here in the cities of Gilead."
Kundi andam kami ngatanan hin pagkadto ha pag-awayan ha ubos han pagpangulo han Ginoo . Matabok kami han Jordan ngan makikig-away kami sumala han imo iginsiring ha amon.”,"But your servants, every man who is armed for battle, will cross over to fight before the Lord , just as our lord says.”"
"Sanglit iginsugo ini ni Moises kanda Eleazar, Josue, ngan han iba nga mga pangulo han Israel:",Then Moses gave orders about them to Eleazar the priest and Joshua son of Nun and to the family heads of the Israelite tribes.
"Kundi kon diri hira tumabok han Jordan ngan kumadto ha pag-awayan upod ha iyo, kakarawaton nira an ira malon didto han tuna han Canaan sugad ha iyo.”","But if they do not cross over with you armed, they must accept their possession with you in Canaan.”"
"Binmaton an mga tawo han Gad ug Ruben, “Pagtutumanon namon sumala han iginsugo han Ginoo .","The Gadites and Reubenites answered, “Your servants will do what the Lord has said."
"Ha ubos han iya pagmando matabok kami ngadto han tuna han Canaan ngan makadto kami ha pag-awayan, basi makatag-iya kami gihapon han amon malon dinhe ha sinirangan han Jordan.”","We will cross over before the Lord into Canaan armed, but the property we inherit will be on this side of the Jordan.”"
"Gintindog na liwat han tribo ni Gad an ginpaderan nga mga bungto han Dibon, Atarot, Aroer,","The Gadites built up Dibon, Ataroth, Aroer,"
"Etrotsofan, Jaser, Jebaa,","Atroth Shophan, Jazer, Jogbehah,"
"Betnimra, ug Betaran.","Beth Nimrah and Beth Haran as fortified cities, and built pens for their flocks."
"Gintindog na liwat han tribo ni Ruben an Hesbon, Eleale, Quiriataim,","And the Reubenites rebuilt Heshbon, Elealeh and Kiriathaim,"
"Nebo, Baalmeon (ginliwat ini nga mga ngaran), ug Sibna. Gintagan nira hin bag-o nga ngaran an mga bungto nga ira na liwat gintindog.",as well as Nebo and Baal Meon (these names were changed) and Sibmah. They gave names to the cities they rebuilt.
"Ginsulong han banay ni Maquir nga anak ni Manases an tuna han Galaad; ira ini gin-ukyan, ngan ginpaiwas an mga Amoreohanon nga nakadto.","The descendants of Makir son of Manasseh went to Gilead, captured it and drove out the Amorites who were there."
Sanglit iginhatag ni Moises an Galaad ngadto han banay ni Maquir ngan nag-ukoy hira didto.,"So Moses gave Gilead to the Makirites, the descendants of Manasseh, and they settled there."
Ginsulong ngan naagaw ni Jair nga sakop han tribo ni Manases in pipira nga mga baryo ngan ginngaranan ini nga “Kabaryohan ni Jair.”,"Jair, a descendant of Manasseh, captured their settlements and called them Havvoth Jair."
"Ginsulong ngan naagaw ni Noba an Kenat ngan an mga baryo hini, ngan isinangay ha iya, sanglit ginngaranan hin Noba.",And Nobah captured Kenath and its surrounding settlements and called it Nobah after himself.
"Ha pagsugo han Ginoo , ginsurat ni Moises an ngaran han dapit ha kada pagkakampo nira.",At the Lord ’s command Moses recorded the stages in their journey. This is their journey by stages:
nga naglulubong han ira mga suhag nga kalalaken-an nga pinanmatay han Ginoo . Pinaagi hini iginpakita han Ginoo nga mas gamhanan hiya kay han kadiyosan han Ehipto.,"who were burying all their firstborn, whom the Lord had struck down among them; for the Lord had brought judgment on their gods."
Binayaan han mga tawo han Israel an Ramses ngan nagkampo hira didto ha Sucot.,The Israelites left Rameses and camped at Sukkoth.
Didto ha Etam ha ligid han kamingawan an sunod nira nga kampo.,"They left Sukkoth and camped at Etham, on the edge of the desert."
"Tikang didto binmalik hira ngadto ha Pihahirot nga sinirangan han Baalsipon, ngan nagkampo hira hirani han Migdol.","They left Etham, turned back to Pi Hahiroth, to the east of Baal Zephon, and camped near Migdol."
"Binayaan nira an Pihahirot ngan naglatas hira han Dagat Pula ngadto han kamingawan han Sur; katapos hin tulo ka adlaw nga pagbinaktas, nagkampo hira didto ha Mara.","They left Pi Hahiroth and passed through the sea into the desert, and when they had traveled for three days in the Desert of Etham, they camped at Marah."
"Tikang didto kinmadto hira ha Elim diin nagkampo hira, kay may 12 nga mga burabod hin tubig ngan 70 nga mga kahoy nga palmira didto.","They left Marah and went to Elim, where there were twelve springs and seventy palm trees, and they camped there."
Binayaan nira an Elim ngan nagkampo hira hirani han Dagat Suez.,They left Elim and camped by the Red Sea.
Didto han kamingawan han Sin an sunod nira nga kampo.,They left the Red Sea and camped in the Desert of Sin.
"Sunod nagkampo hira didto ha Dalfa,",They left the Desert of Sin and camped at Dophkah.
"ngan katapos, didto ha Alus.",They left Dophkah and camped at Alush.
"An sunod didto ha Rafidim, diin waray nira irimnon nga tubig.","They left Alush and camped at Rephidim, where there was no water for the people to drink."
Hinbatian han hadi han Arad didto ha timogan han Canaan nga tiarabot an mga Israelita.,"The Canaanite king of Arad, who lived in the Negev of Canaan, heard that the Israelites were coming."
