source,reference,translation
"Neither do men light a lamp, and put it under the bushel, but on the stand; and it shineth unto all that are in the house.","Hindi nila sinisindihan ang isang ilawan at inilalagay sa ilalim ng isang takalan, kundi sa talagang patungan at nagbibigay ng liwanag sa lahat ng nasa bahay.","At ang tao'y hindi naglalagay ng lampara at inilagay sa ilalim ng palang, kundi sa ibabaw ng lamparahan, at siya'y sumisilaw sa lahat ng nasa loob ng bahay."
"for I know your readiness, of which I glory on your behalf to them of Macedonia, that Achaia hath been prepared for a year past; and your zeal hath stirred up very many of them.","sapagkat nalalaman ko ang inyong pananabik, na aking ipinagmamalaki tungkol sa inyo sa mga taga-Macedonia, na ang Acaia ay nakapaghanda na noong nakaraang taon pa, at ang inyong sigasig ay nakapukaw sa karamihan sa kanila.","Sapagka't alam ko ang inyong paghahanda, na aking ipinagmamalaki tungkol sa inyo sa mga taga-Macedonia, na ang Acaya ay nakasagana mula noong nakaraang taon; at ang inyong sigasig ay nagpaliwanag sa marami sa kanila."
"For verily I say unto you, that many prophets and righteous men desired to see the things which ye see, and saw them not; and to hear the things which ye hear, and heard them not.",“Pakinggan ninyo ang talinghaga ng manghahasik.,"Sapagkat sinasabi ko sa inyo, maraming propeta at matuwid na tao ang nagnanais na makita ang mga bagay na inyong nakikita, ngunit hindi nila nakita, at marinig ang mga bagay na inyong naririnig, ngunit hindi nila narinig."
"And he left them, and went forth out of the city to Bethany, and lodged there.",‘Mula sa bibig ng mga sanggol at ng mga sumususo,"Pagkatapos ay iniwan niya sila at lumabas sa lunsod papunta sa Betania, at nakatulog doon."
"And he shall send forth his angels with a great sound of a trumpet, and they shall gather together his elect from the four winds, from one end of heaven to the other.","Isusugo niya ang kanyang mga anghel na may malakas na tunog ng trumpeta at kanilang titipunin ang kanyang mga hinirang mula sa apat na hangin, mula sa isang dulo ng langit hanggang sa kabila.","At siya'y magpapadala ng kanyang mga anghel na may malakas na tunog ng trumpeta, at pupuntahan nila ang kanyang mga pinili mula sa apat na hangin, mula sa isang dulo ng langit hanggang sa kabilang dulo."
and having shod your feet with the preparation of the gospel of peace;,at nakasuot sa inyong mga paa ang pagiging handa para sa ebanghelyo ng kapayapaan.,at ang inyong mga paa'y maghanda ng paghahanda ng ebanghelyo ng kapayapaan.
"And if thine eye causeth thee to stumble, pluck it out, and cast it from thee: it is good for thee to enter into life with one eye, rather than having two eyes to be cast into the hell of fire.","At kung ang mata mo ay nakapagpapatisod sa iyo, dukitin mo ito at itapon. Mas mabuti pa sa iyo ang pumasok sa buhay na iisa ang mata, kaysa dalawang mata na maitapon sa impiyerno ng apoy.","At kung ang iyong mata ay nagiging dahilan sa iyong paghihirap, alisin mo ito at ilagay mo sa iyo. Mas mabuti na pumasok ka sa buhay na may isa na mata kaysa may dalawang mata at ilagay ka sa apoy ng apoy."
"And when he had given him leave, Paul, standing on the stairs, beckoned with the hand unto the people; and when there was made a great silence, he spake unto them in the Hebrew language, saying,","Sumagot si Pablo, “Ako'y Judio, na taga-Tarso sa Cilicia, isang mamamayan ng isang hindi karaniwang lunsod. Nakikiusap ako, pahintulutan mo akong magsalita sa mga taong-bayan.”","Nang siya'y bigyan ng pahintulot, si Pablo'y tumayo sa hagdan at hiniling ng kamay sa mga tao. Nang sila'y tumahimik, siya'y nagsalita sa kanila sa wikang Hebreo, na nagsasabi,"
"He must increase, but I must decrease.","Siya'y kailangang tumaas, nguni't ako'y kailangang bumaba.”","Siya ay dapat na lumago, ngunit ako ay dapat na lumago."
"Jesus therefore perceiving that they were about to come and take him by force, to make him king, withdrew again into the mountain himself alone.","Nang mahalata ni Jesus na sila'y lalapit at pipilitin siyang gawing hari, siya'y muling umalis na nag-iisa patungo sa bundok.","Kaya't nalaman ni Jesus na sila'y dumarating upang kumuha sa kanya ng kapangyarihan upang gawin siyang hari, siya'y nag-alis muli sa bundok nang mag-isa."
And the report concerning them came to the ears of the church which was in Jerusalem: and they sent forth Barnabas as far as Antioch:,Nakarating ang balita tungkol sa kanila sa mga pandinig ng iglesya na nasa Jerusalem at kanilang sinugo si Bernabe sa Antioquia.,"At ang balita tungkol sa kanila ay dumating sa mga tainga ng iglesya sa Jerusalem, at sila'y nagpadala kay Bernabe hanggang sa Antioquia."
"But Jesus answered them, My Father worketh even until now, and I work.","Subalit sinagot sila ni Jesus, “Hanggang ngayo'y patuloy sa paggawa ang aking Ama, at ako'y patuloy rin sa paggawa.”","Ngunit sinabi ni Jesus sa kanila, Ang aking Ama ay nagtatrabaho hanggang ngayon, at ako'y nagtatrabaho."
And to the angel of the church in Thyatira write:,Binigyan ko siya ng panahon upang makapagsisi; ngunit ayaw niyang magsisi sa kanyang pakikiapid.,Sulat mo sa anghel ng iglesya sa Tiatira:
"And as these went their way, Jesus began to say unto the multitudes concerning John, What went ye out into the wilderness to behold? a reed shaken with the wind?","Habang papaalis na ang mga ito, nagpasimulang magsalita si Jesus sa maraming tao tungkol kay Juan: “Ano ang pinuntahan ninyo sa ilang upang makita? Isa bang tambo na inuuga ng hangin?","Nang sila'y umalis, nagsimulang magsalita si Jesus sa mga tao tungkol kay Juan, Anong lumabas kayo sa ilang upang tingnan? Isang tunog na hininga ng hangin?"
"and some save, snatching them out of the fire; and on some have mercy with fear; hating even the garment spotted by the flesh.","ang iba'y inyong iligtas, na agawin ninyo mula sa apoy; at ang iba'y inyong kahabagan na may takot; na inyong kapootan maging ang damit na nadungisan ng laman.","At iba't ibang mga tao'y iniligtas niya sa pamamagitan ng pagkuha sa kanila mula sa apoy, at iba't ibang mga tao'y iniligtas niya sa pamamagitan ng takot, na nangangahulugang kahit na ang damit na pinutol ng laman."
"So that thou art no longer a bondservant, but a son; and if a son, then an heir through God.","Kaya't hindi ka na alipin kundi anak; at kung anak, ay tagapagmana.","Kaya't hindi ka na isang alipin kundi isang anak; at kung ikaw ay isang anak, ang tagapagmana sa pamamagitan ng Diyos."
"Some therefore of them of Jerusalem said, Is not this he whom they seek to kill?","Sinabi ng ilang taga-Jerusalem, “Hindi ba ito ang taong kanilang pinagsisikapang patayin?","Kaya't sinabi ng ilan sa mga taga Jerusalem, Hindi ba ito ang sinisikap nilang patayin?"
Consider what I say; for the Lord shall give thee understanding in all things.,"Isipin mo ang sinasabi ko, sapagkat bibigyan ka ng Panginoon ng pagkaunawa sa lahat ng mga bagay.","Alalahanin mo ang sinasabi ko, sapagkat bibigyan ka ng Panginoon ng kaunawaan sa lahat ng bagay."
"And the woman whom thou sawest is the great city, which reigneth over the kings of the earth.",Ang babae na iyong nakita ay ang dakilang lunsod na naghahari sa mga hari sa lupa.”,"At ang babae na iyong nakita ay ang malaking lunsod, na naghahari sa mga hari ng lupa."
"And when it was day, they knew not the land: but they perceived a certain bay with a beach, and they took counsel whether they could drive the ship upon it.","Nang mag-umaga na, hindi nila napansin ang lupa, ngunit nababanaagan nila ang isang look na may baybayin, at sila'y nagbalak na maisadsad doon ang barko.","Nang lumitaw ang araw, hindi nila alam ang lupain, ngunit nakita nila ang isang baybayin na may baybayin, at nag-uusap sila kung maaari nilang ihatid ang barko roon."
"Now is come the salvation, and the power, and the kingdom of our God, and the authority of his Christ: for the accuser of our brethren is cast down, who accuseth them before our God day and night.","“Ngayo'y dumating ang kaligtasan at ang kapangyarihan,","Ngayon ay dumating na ang kaligtasan, at ang kapangyarihan, at ang kaharian ng ating Diyos, at ang kapangyarihan ng kanyang Kristo. Sapagka't inihagis na ang tagapag-akusa sa ating mga kapatid, na nag-akusa sa kanila sa harap ng ating Diyos araw at gabi."
"how that he was caught up into Paradise, and heard unspeakable words, which it is not lawful for a man to utter.","ay dinala paitaas patungo sa Paraiso, at nakarinig ng mga salitang hindi dapat sabihin, na hindi ipinahihintulot sa tao na ulitin.","kung paano siya ay kinuha sa Paraiso, at narinig ang mga salita na hindi maipaliwanag, na hindi pinapayagan ng tao na sabihin."
"Thou, Lord, in the beginning didst lay the foundation of the earth,","At,","Ikaw, Panginoon, sa simula ay inilagay mo ang pundasyon ng lupa,"
"And he said unto them, This kind can come out by nothing, save by prayer.","Sinabi niya sa kanila, “Ang ganitong uri ay napapalayas lamang sa pamamagitan ng panalangin.”","Sinabi niya sa kanila, Ang ganitong uri ay hindi maaaring lumabas maliban sa pamamagitan ng panalangin."
"And the king rose up, and the governor, and Bernice, and they that sat with them:","Pagkatapos ay tumayo ang hari, ang gobernador, si Bernice, at ang mga nakaupong kasama nila,","At tumayo ang hari, ang gobernador, at si Bernice, at ang mga nakaupo sa kanila."
"And there came unto him great multitudes, having with them the lame, blind, dumb, maimed, and many others, and they cast them down at his feet; and he healed them:","Lumapit sa kanya ang napakaraming tao na dala ang mga pilay, mga lumpo, mga bulag, mga pipi, at marami pang iba. Inilagay nila ang mga ito sa kanyang paanan at sila'y pinagaling niya.","At dumating sa kanya ang maraming tao, na may kasama nila ang mga pilay, bulag, baba, mga pilay, at marami pang iba, at inilagay nila sila sa kanyang mga paa, at siya'y nagaling sa kanila."
"Neglect not the gift that is in thee, which was given thee by prophecy, with the laying on of the hands of the presbytery.","Huwag mong pabayaan ang kaloob na sa iyo'y ibinigay sa pamamagitan ng propesiya, na may pagpapatong ng mga kamay ng kapulungan ng matatanda.","Huwag mong iwanan ang kaloob na nasa iyo, na ibinigay sa iyo sa pamamagitan ng mga hula sa pamamagitan ng pagpapatunan ng mga kamay ng mga pangulong."
"And herein I give my judgment: for this is expedient for you, who were the first to make a beginning a year ago, not only to do, but also to will.","At sa bagay na ito ay nagbibigay ako ng payo: pinakamabuti para sa inyo ngayon na tapusin ang sinimulan ninyo nang nakaraang taon, hindi lamang upang gumawa kundi magkaroon ng pagnanais na gumawa.","At sa bagay na ito ay ibinibigay ko ang aking paghatol. Sapagkat ito'y kapaki-pakinabang para sa inyo, na noong nakaraang taon ay kayo ang unang nagsisimula, hindi lamang sa paggawa kundi pati na rin sa pagnanais."
"And five of them were foolish, and five were wise.",Ang lima sa kanila'y mga hangal at ang lima'y matatalino.,"At ang limang tao sa kanila ay mga hangal, at ang limang tao ay marunong."
"And when they opposed themselves and blasphemed, he shook out his raiment and said unto them, Your blood be upon your own heads; I am clean: from henceforth I will go unto the Gentiles.","Nang sila'y tumutol at lapastanganin siya, ipinagpag niya ang kanyang kasuotan at sa kanila'y sinabi, “Ang inyong dugo'y sumainyong sariling mga ulo! Ako'y malinis. Mula ngayon, pupunta ako sa mga Hentil.”","At nang sila'y sumusuko sa kanilang sarili at sumamba, siya'y nagsabog ng kanyang damit at sinabi sa kanila, Ang inyong dugo ay nasa inyong mga ulo. Ako'y malinis. Mula ngayon ay pupunta ako sa mga Hentil."
"For the Son of man indeed goeth, as it hath been determined: but woe unto that man through whom he is betrayed!","Sapagkat ang Anak ng Tao ay patungo ayon sa itinakda, subalit kahabag-habag ang taong nagkakanulo sa kanya!”","Sapagka't ang Anak ng Tao ay pupunta, gaya ng itinakda, ngunit ay mawawala ang taong siya'y ibibigay!"
"He came therefore again unto Cana of Galilee, where he made the water wine. And there was a certain nobleman, whose son was sick at Capernaum.",Pagkatapos ay pumunta siyang muli sa Cana ng Galilea na doo'y kanyang ginawang alak ang tubig. At sa Capernaum ay naroroon ang isang pinuno ng pamahalaan na ang anak na lalaki ay maysakit.,"Kaya't siya'y bumalik sa Cana ng Galilea, kung saan niya ginawa ang tubig na alak. At doon sa Capernaum ay may isang may-ari na may anak na lalaki na masakit."
"And the temple was filled with smoke from the glory of God, and from his power; and none was able to enter into the temple, till the seven plagues of the seven angels should be finished.","at luluwalhati sa iyong pangalan O Panginoon,","At ang templo ay napupuno ng usok mula sa kaluwalhatian ng Diyos at mula sa kanyang kapangyarihan, at walang nakapagpasok sa templo hanggang matapos ang pitong salot ng pitong anghel."
"(for when Gentiles that have not the law do by nature the things of the law, these, not having the law, are the law unto themselves;","Sapagkat kung ang mga Hentil na likas na walang kautusan ay gumagawa ng mga bagay ng kautusan, ang mga ito, bagaman walang kautusan, ay siyang kautusan sa kanilang sarili.","Sapagkat kapag ang mga Gentil na walang kautusan ay gumagawa ng mga bagay ng kautusan sa pamamagitan ng kalikasan, ang mga ito, na walang kautusan, ay mga kautusan sa kanilang sarili;"
"Or what man is there of you, who, if his son shall ask him for a loaf, will give him a stone;","Mayroon bang tao sa inyo, na kung humingi ng tinapay sa kanya ang kanyang anak ay bato ang ibibigay?","Kung ang kanyang anak ay humingi ng tinapay, siya'y bibigyan ng bato."
"Then touched he their eyes, saying, According to your faith be it done unto you.","Kaya't hinipo niya ang kanilang mga mata, na sinasabi, “Mangyari sa inyo ang ayon sa inyong pananampalataya.”","Pagkatapos ay hinikap niya ang kanilang mga mata, na sinasabi, Magkakaroon ito sa inyo ayon sa inyong pananampalataya."
"who bare witness of the word of God, and of the testimony of Jesus Christ, even of all things that he saw.","na siyang sumaksi sa salita ng Diyos at sa patotoo ni Jesu-Cristo, sa lahat ng bagay na nakita niya.","Siya'y nagbigay ng patotoo sa salita ng Diyos at sa patotoo ni Jesu-Cristo, sa lahat ng mga bagay na nakita niya."
"And Moses indeed was faithful in all his house as a servant, for a testimony of those things which were afterward to be spoken;","At si Moises ay naging tapat sa buong sambahayan ng Diyos gaya ng isang lingkod, bilang patotoo sa mga bagay na sasabihin.","At si Moises ay tunay na tapat sa buong sangbahayan niya bilang isang lingkod, bilang isang patotoo sa mga bagay na sasabihin sa susunod."
Remember Lot’s wife.,Alalahanin ninyo ang asawa ni Lot.,Alalahanin ninyo ang asawa ni Lot.
"Who is weak, and I am not weak? who is caused to stumble, and I burn not?","Sino ang mahina, at ako ba'y hindi mahina? Sino ang natitisod, at ako'y di nag-iinit?","Sino ang mahina, at ako'y hindi mahina? Sino ang nahihirapan, at ako'y hindi nasusunog?"
