ceb,en
Ang grasya sa Ginoong Jesu-Cristo mag-uban sa inyong espiritu.,The grace of the Lord Jesus Christ be with your spirit. Amen.
"Nasayod ako nga ikaw naglahutay ug nagpailob tungod sa akong ngalan, ug nga ikaw wala abota ug kapuol.","You have persevered and have endured hardships for my name, and have not grown weary."
"Apan aduna akoy butang nga batok kanimo, nga imong gibiyaan ang paghigugma nga diha kanimo kaniadto.",Yet I hold this against you: You have forsaken the love you had at first.
Adunay pipila usab nga nagsunod sa gitudlo sa mga Nicolaita.,"Likewise, you also have those who hold to the teaching of the Nicolaitans."
"Gihatagan nako siya ug panahon sa paghinulsol, apan nagdumili siya sa paghinulsol sa iyang salawayong pagpakighilawas.","I have given her time to repent of her immorality, but she is unwilling."
"kupti lamang ninyo pag-ayo ang anaa kaninyo, hangtod sa akong pag-anha.",except to hold on to what you have until I come.’
Ang adunay igdulungog kinahanglang magpatalinghog sa gisulti sa Espiritu ngadto sa mga iglesia.’,"Whoever has ears, let them hear what the Spirit says to the churches."
Ang adunay igdulungog kinahanglang magpatalinghog sa gisulti sa Espiritu ngadto sa mga iglesia.’,"Whoever has ears, let them hear what the Spirit says to the churches."
Moanha na ako sa dili madugay. Kupti pag-ayo ang anaa kanimo aron walay makailog sa imong purongpurong.,"I am coming soon. Hold on to what you have, so that no one will take your crown."
Ang adunay igdulungog kinahanglang magpatalinghog sa gisulti sa Espiritu ngadto sa mga iglesia.’,"Whoever has ears, let them hear what the Spirit says to the churches."
"Ug kay ikaw dagaang man lamang, dili bugnaw ug dili usab init, iluwa ko ikaw gikan sa akong baba.","So, because you are lukewarm—neither hot nor cold—I am about to spit you out of my mouth."
"Sila nga akong gihigugma akong gibadlong ug gipanton, busa kinahanglang magmadasigon ikaw ug maghinulsol.",Those whom I love I rebuke and discipline. So be earnest and repent.
Ang adunay igdulungog kinahanglang magpatalinghog sa gisulti sa Espiritu ngadto sa mga iglesia.’ ”,"Whoever has ears, let them hear what the Spirit says to the churches.”"
"Dihadiha gigamhan ako sa Espiritu, ug tan-awa, dihay usa ka trono sa langit, ug sa trono dihay naglingkod!","At once I was in the Spirit, and there before me was a throne in heaven with someone sitting on it."
Ug siya miadto ug iyang gikuha ang basahong linukot gikan sa tuong kamot niadtong naglingkod sa trono.,He went and took the scroll from the right hand of him who sat on the throne.
"ug gihimo nimo sila nga usa ka gingharian ug mga pari ngadto sa atong Dios, ug sila maghari sa yuta.”","You have made them to be a kingdom and priests to serve our God, and they will reign on the earth.”"
"Ug ang upat ka buhing binuhat miingon, “Amen!” ug ang mga kadagkoan mihapa ug misimba.","The four living creatures said, “Amen,” and the elders fell down and worshiped."
"Ug sa pagbukas niya sa ikaduhang silyo, akong nadungog ang ikaduha nga buhing binuhat nga nag-ingon, “Duol ngari!”","When the Lamb opened the second seal, I heard the second living creature say, “Come!”"
"Ug sa pagbukas niya sa ikaupat nga silyo, akong nadungog ang tingog sa ikaupat nga buhing binuhat nga nag-ingon, “Duol ngari!”","When the Lamb opened the fourth seal, I heard the voice of the fourth living creature say, “Come!”"
"kay miabot na ang dakong adlaw sa ilang kapungot, ug kinsa bay makasugakod niini?”","For the great day of their wrath has come, and who can withstand it?”"
"napulo ug duha ka libo sa banay ni Aser, napulo ug duha ka libo sa banay ni Neftali, napulo ug duha ka libo sa banay ni Manases","from the tribe of Asher 12,000, from the tribe of Naphtali 12,000, from the tribe of Manasseh 12,000,"
"napulo ug duha ka libo sa banay ni Simeon, napulo ug duha ka libo sa banay ni Levi, napulo ug duha ka libo sa banay ni Isacar,","from the tribe of Simeon 12,000, from the tribe of Levi 12,000, from the tribe of Issachar 12,000,"
"Sila dili na gutomon ug dili na usab uhawon, dili na sila mainitan sa adlaw o sa bisan unsa nga kainit.","‘Never again will they hunger; never again will they thirst. The sun will not beat down on them,’ nor any scorching heat."
"Sa dihang giablihan sa Nating Karnero ang ikapitong silyo, dihay kahilom sa langit sulod sa mga tunga sa takna.","When he opened the seventh seal, there was silence in heaven for about half an hour."
"Unya akong nakita ang pito ka anghel nga nagtindog sa atubangan sa Dios, ug sila gihatagan ug pito ka trumpeta.","And I saw the seven angels who stand before God, and seven trumpets were given to them."
Unya ang pito ka anghel nga may pito ka trumpeta nangandam sa pagpatingog niini.,Then the seven angels who had the seven trumpets prepared to sound them.
"ang ilang buhok sama sa buhok sa babaye, ug ang ilang mga ngipon sama sa mga ngipon sa liyon.","Their hair was like women’s hair, and their teeth were like lions’ teeth."
"Ang unang kaalaotan milabay na, tan-awa, duha pa ka kaalaotan ang umaabot.",The first woe is past; two other woes are yet to come.
Ug ang anghel nga akong nakita nga nagtindog sa dagat ug sa yuta mibayaw sa iyang tuong kamot ngadto sa langit,Then the angel I had seen standing on the sea and on the land raised his right hand to heaven.
"Ang ikaduhang kaalaotan milabay na, tan-awa, ang ikatulong kaalaotan moabot na sa dili madugay.",The second woe has passed; the third woe is coming soon.
"Ug ang 24 ka kadagkoan nga naglingkod sa ilang mga trono sa atubangan sa Dios nanghapa ug misimba sa Dios,","And the twenty-four elders, who were seated on their thrones before God, fell on their faces and worshiped God,"
"Siya mabdos ug nagsiyagit tungod sa kasakit sa pagbati, tungod sa kasakit sa pagpanganak.",She was pregnant and cried out in pain as she was about to give birth.
apan nabuntog sila ug wala nay dapit alang kanila didto sa langit.,"But he was not strong enough, and they lost their place in heaven."
"Ug sa pagtan-aw sa dragon nga diha siya itambog sa kalibotan, iyang gigukod ang babaye nga nanganak sa batang lalaki.","When the dragon saw that he had been hurled to the earth, he pursued the woman who had given birth to the male child."
Ug ang bitin mibugwak ug tubig nga daw suba gikan sa iyang baba nga iyang gipaagpas sa babaye aron maanod siya sa baha.,"Then from his mouth the serpent spewed water like a river, to overtake the woman and sweep her away with the torrent."
Ang adunay igdulungog kinahanglang magpatalinghog:,"Whoever has ears, let them hear."
"ug sa ilang mga baba walay nakaplagan nga bakak, kay sila wala may buling.",No lie was found in their mouths; they are blameless.
"Ug ang naglingkod sa ibabaw sa panganod migamit sa iyang galab sa ibabaw sa kalibotan, ug ang yuta gianihan.","So he who was seated on the cloud swung his sickle over the earth, and the earth was harvested."
"Ug ang lain pa nga anghel migula gikan sa templo didto sa langit, ug siya usab may hait nga galab.","Another angel came out of the temple in heaven, and he too had a sharp sickle."
"Human niini mitan-aw ako, ug didto sa langit nabukas ang templo sa tolda sa pagpamatuod,","After this I looked, and I saw in heaven the temple—that is, the tabernacle of the covenant law—and it was opened."
Ug ilang gipangtigom sila sa dapit nga sa pinulongang Hebreo ginganlan ug Armagedon.,Then they gathered the kings together to the place that in Hebrew is called Armageddon.
Ug ang tanang pulo nangahanaw ug wala nay mga bukid nga makita.,Every island fled away and the mountains could not be found.
"Kini sila usa lamang ang hunahuna, ug ngadto sa bangis nga mananap itugyan nila ang ilang gahom ug kagahom.",They have one purpose and will give their power and authority to the beast.
Ug ang babaye nga imong nakita mao ang bantogang siyudad nga naghari sa mga hari sa yuta.”,The woman you saw is the great city that rules over the kings of the earth.”
"Ug ang mga tigpatigayon sa kalibotan nanghilak ug nagminatay alang kaniya, kay wala nay mopalit sa ilang mga baligya,",“The merchants of the earth will weep and mourn over her because no one buys their cargoes anymore—
"Siya nagsul-ob ug bisti nga gituslob sa dugo, ug ang ngalan nga gitawag kaniya, Ang Pulong sa Dios.","He is dressed in a robe dipped in blood, and his name is the Word of God."
"Ug inigkatapos na sa usa ka libo ka tuig, si Satanas buhian gikan sa iyang bilanggoan,","When the thousand years are over, Satan will be released from his prison"
"Ug si bisan kinsa nga wala makaplagi nga nasulat diha sa basahon sa kinabuhi, siya itambog ngadto sa linaw nga kalayo.",Anyone whose name was not found written in the book of life was thrown into the lake of fire.
Ang magmadaogon makapanunod niini ug ako mahimo nga iyang Dios ug siya mahimo nga akong anak.,"Those who are victorious will inherit all this, and I will be their God and they will be my children."
"Ang paril hinimo ug batong haspe, samtang ang siyudad lunsayng bulawan, tin-aw daw bildo.","The wall was made of jasper, and the city of pure gold, as pure as glass."
"Pinaagi sa kahayag sa siyudad manglakaw ang mga nasod, ug ang mga hari sa kalibotan magdala sa ilang himaya ngadto niini,","The nations will walk by its light, and the kings of the earth will bring their splendor into it."
"ug ang iyang mga ganghaan dili gayod tak-opan panahon sa adlaw kay wala may gabii didto,","On no day will its gates ever be shut, for there will be no night there."
Ilang dad-on ngadto niini ang himaya ug kadungganan sa kanasoran.,The glory and honor of the nations will be brought into it.
"Sila magsud-ong sa iyang nawong, ug ang iyang ngalan anha sa ilang mga agtang.","They will see his face, and his name will be on their foreheads."
"Ako mao ang Alfa ug ang Omega, ang una ug ang ulahi, ang sinugdan ug ang kataposan.”","I am the Alpha and the Omega, the First and the Last, the Beginning and the End."
Ang grasya sa Ginoong Jesus mag-uban sa tanan. Amen.,The grace of the Lord Jesus be with God’s people. Amen.
"Si Pablo, ulipon ni Jesu-Cristo, gitawag sa pagkaapostol ug gigahin alang sa Maayong Balita sa Dios,","Paul, a servant of Christ Jesus, called to be an apostle and set apart for the gospel of God—"
"nga kaniadto iyang gisaad pinaagi sa iyang mga propeta diha sa balaang kasulatan,",the gospel he promised beforehand through his prophets in the Holy Scriptures
mahitungod sa iyang Anak nga gikan sa kaliwat ni David sumala sa unod,"regarding his Son, who as to his earthly life was a descendant of David,"
Uban kanila kamo usab gitawag aron maiya ni Jesu-Cristo.,And you also are among those Gentiles who are called to belong to Jesus Christ.
"nangamuyo nga sa bisan unsang paagi sumala sa kabubut-on sa Dios, sa kataposan, mahinayon na unta ako sa pag-anha kaninyo.",in my prayers at all times; and I pray that now at last by God’s will the way may be opened for me to come to you.
"Kay gipangandoy nako nga makigkita kaninyo aron makapaambit kaninyo ug espirituhanong gasa aron sa paglig-on kaninyo,",I long to see you so that I may impart to you some spiritual gift to make you strong—
"nga sa ato pa, magdinasigay kita pinaagi sa pagtuo sa usa ug usa, sa inyo ug sa ako.","that is, that you and I may be mutually encouraged by each other’s faith."
"Busa kutob sa akong mahimo, andam ako sa pagwali sa Maayong Balita diha usab kaninyo nga anaa sa Roma.",That is why I am so eager to preach the gospel also to you who are in Rome.
"Nagpakaaron-ingon sila nga maalamon apan nahimo hinuon nga mga buangbuang,","Although they claimed to be wise, they became fools"
"walay panabot, dili kasaligan, walay balatian, walay kaluoy.","they have no understanding, no fidelity, no love, no mercy."
Apan nahibalo kita nga ang hukom sa Dios subay sa kamatuoran ngadto sa mga nagbuhat sa maong mga butang.,Now we know that God’s judgment against those who do such things is based on truth.
nga magbalos sa matag tawo sumala sa iyang mga binuhatan:,God “will repay each person according to what they have done.”
"Aduna unyay kasakitan ug kagul-anan alang sa matag tawo nga nagbuhat ug daotan, sa mga Judio una sa tanan ug unya sa Grego usab,","There will be trouble and distress for every human being who does evil: first for the Jew, then for the Gentile;"
kay ang Dios walay pinalabi.,For God does not show favoritism.
"Apan kon ikaw gitawag nga Judio ug nagsalig sa Balaod ug nagpasigarbo diha sa Dios,","Now you, if you call yourself a Jew; if you rely on the law and boast in God;"
"ug nasayod sa iyang kabubut-on ug miuyon sa mga butang nga halangdon, ingon nga gitudloan ikaw gikan sa Balaod,",if you know his will and approve of what is superior because you are instructed by the law;
"ug nagtuo sa imong kaugalingon nga ikaw tigtultol sa mga buta, kahayag sa mga anaa sa kangitngit,","if you are convinced that you are a guide for the blind, a light for those who are in the dark,"
"Ikaw nga nagpasigarbo diha sa Balaod, magpakaulaw ba ikaw sa Dios pinaagi sa paglapas sa Balaod?","You who boast in the law, do you dishonor God by breaking the law?"
"Kay sumala sa nasulat, “Tungod kaninyo ang ngalan sa Dios gipasipad-an taliwala sa mga Gentil.”",As it is written: “God’s name is blasphemed among the Gentiles because of you.”
"Busa, unsa man diay ang bintaha nga iya sa Judio? Unsa may kapuslanan sa pagkatinuli?","What advantage, then, is there in being a Jew, or what value is there in circumcision?"
"Daghan, sa bisan unsang paagi. Una, ngadto kanila gipiyal ang mga pulong sa Dios.","Much in every way! First of all, the Jews have been entrusted with the very words of God."
Unsa kaha kon ang uban wala magmatinumanon? Makaguba ba ang ilang pagkadili-matinumanon sa pagkamatinumanon sa Dios?,What if some were unfaithful? Will their unfaithfulness nullify God’s faithfulness?
"Dili gayod! Kay sa ingon niana, unsaon pa man sa Dios sa paghukom sa kalibotan?","Certainly not! If that were so, how could God judge the world?"
"sumala sa nasulat: “Walay matarong, bisan usa,","As it is written: “There is no one righteous, not even one;"
"walay usa nga nakasabot, walay bisan usa nga nangita sa Dios.",there is no one who understands; there is no one who seeks God.
“Ang ilang baba puno sa mga panghimaraot ug sa mga pait nga pulong.”,“Their mouths are full of cursing and bitterness.”
"“Ang ilang mga tiil abtik sa pagpaagas ug dugo,",“Their feet are swift to shed blood;
ang kalaglagan ug kaalaotan anaa sa ilang mga dalan,"ruin and misery mark their ways,"
"ug sa dalan paingon sa kalinaw, wala nila mahibaloi.”",and the way of peace they do not know.”
“Walay kahadlok sa Dios sa ilang mga mata.”,“There is no fear of God before their eyes.”
nakasala ang tanan ug nawad-an sa himaya sa Dios.,"for all have sinned and fall short of the glory of God,"
