en	tl
But the person who acts deliberately, whether a citizen or an immigrant, and insults the LORD , that person will be cut off from the people	Ngunit ang tao na makagawa ng anuman nang buong kapusukan, maging katutubo sa lupain o dayuhan ay lumalapastangan sa Panginoon at ang taong iyon ay ititiwalag sa gitna ng kanyang bayan.
for despising the LORD ’s word and breaking his commands. That person will be completely cut off and bear the guilt.	Sapagkat kanyang hinamak ang salita ng Panginoon , at sinira ang kanyang utos; ang taong iyon ay lubos na ititiwalag. Ang kanyang kasamaan ay tataglayin niya.’”
When the Israelites were in the desert, they found a man gathering wood on the Sabbath day.	Samantalang ang mga anak ni Israel ay nasa ilang, nakakita sila ng isang lalaking namumulot ng kahoy sa araw ng Sabbath.
Those who found him gathering wood brought him to Moses, Aaron, and the entire community.	Ang mga nakakita sa taong namumulot ng kahoy, ay dinala siya kina Moises at Aaron, at sa buong kapulungan.
They placed him in custody, because it wasn’t clear what should be done to him.	Kanilang inilagay siya sa kulungan, sapagkat hindi pa ipinahahayag kung ano ang gagawin sa kanya.
Then the LORD said to Moses: The man should be put to death. The entire community should stone him outside the camp.	Sinabi ng Panginoon kay Moises, “Ang lalaki ay tiyak na papatayin; babatuhin siya ng buong kapulungan sa labas ng kampo.”
The entire community took him outside the camp and stoned him. He died as the LORD had commanded Moses.	Inilabas siya ng buong kapulungan sa kampo at siya'y kanilang pinagbabato hanggang sa mamatay, gaya ng iniutos ng Panginoon kay Moises.
The LORD said to Moses:	At nagsalita ang Panginoon kay Moises, na sinasabi,
Speak to the Israelites and say to them: Make fringes on the edges of your clothing for all time. Have them put blue cords on the fringe on the edges.	“Sabihin mo sa mga anak ni Israel na sila'y gumawa ng mga tirintas sa mga laylayan ng kanilang mga damit sa buong panahon ng kanilang mga salinlahi, at kanilang patungan ang tirintas ng bawat laylayan ng isang panaling asul.
This will be your fringe. You will see it and remember all the LORD ’s commands and do them. Then you won’t go exploring the lusts of your own heart or your eyes.	At sa inyo'y magiging isang tirintas upang inyong pagmasdan, at inyong maaalala ang lahat ng mga utos ng Panginoon at gawin ang mga iyon, upang huwag kayong sumunod sa inyong sariling puso at sa inyong sariling mga mata, na sanhi ng inyong pakikiapid.
In this way you’ll remember to do all my commands. Then you will be holy to your God.	Sa gayon, inyong maaalala at gawin ang lahat ng aking mga utos, at maging banal kayo sa inyong Diyos.
Korah—Izhar’s son, Kohath’s grandson, and Levi’s great-grandson—with Dathan and Abiram, Eliab’s sons, and On, Peleth’s son, descendants of Reuben,	Si Kora na anak ni Izar, na anak ni Kohat, na anak ni Levi, kasama sina Datan at Abiram na mga anak ni Eliab, at si On na anak ni Pelet, na mga anak ni Ruben,
rose up against Moses, along with two hundred fifty Israelite men, leaders of the community, chosen by the assembly, men of reputation.	ay kumuha ng mga tao. Sila'y tumindig sa harap ni Moises, na kasama ng ilang mga anak ni Israel. Sila'y dalawandaan at limampung pinuno na mga lalaking kilala at pinili mula sa kapulungan.
They assembled against Moses and Aaron and said to them, “You’ve gone too far, because the entire community is holy, every last one of them, and the LORD is with them. Why then do you exalt yourselves above the LORD ’s assembly?”	Sila'y nagtipon laban kina Moises at Aaron at sinabi nila sa kanila, “Sumusobra na kayo! Ang buong kapulungan ay banal, bawat isa sa kanila, at ang Panginoon ay nasa gitna nila; bakit nga ninyo itinataas ang inyong sarili sa kapulungan ng Panginoon ?”
When Moses heard this, he fell on his face.	Nang marinig ito ni Moises, siya ay nagpatirapa;
He spoke to Korah and all his community, “In the morning the LORD will make known who is his, who is holy, and who is able to approach him. The one he chooses for himself is the one who will be able to approach him.	at sinabi niya kay Kora at sa kanyang buong pangkat, “Sa kinaumagahan ay ipapakita ng Panginoon kung sino ang kanya, at kung sino ang banal, at kung sino ang palalapitin niya sa kanya. Samakatuwid, ang piliin niya ay siyang kanyang palalapitin sa kanya.
This is what must be done. Korah and your entire community: Take censers for yourselves.	Gawin ninyo ito: Kumuha kayo ng mga suuban, si Kora at ang kanyang buong pangkat.
Tomorrow put fire in them and place incense on them in the LORD ’s presence. The man whom the LORD chooses, that one is holy. You Levites have gone too far!”	Lagyan ninyo ng apoy at patungan ninyo ng insenso bukas sa harap ng Panginoon at ang taong piliin ng Panginoon ay siyang banal. Lumalabis na kayo, kayong mga anak ni Levi!”
Moses said to Korah, “Listen, you Levites,	At sinabi ni Moises kay Kora, “Pakinggan ninyo ngayon, kayong mga anak ni Levi!
isn’t it enough for you that Israel’s God has separated you from the Israelite community to allow you to approach him, to perform the service of the LORD ’s dwelling, and to serve before the community by ministering for them?	Minamaliit pa ba ninyo na kayo'y ibinukod ng Diyos ng Israel sa sambayanan ng Israel, upang ilapit niya kayo sa kanya, upang gawin ninyo ang paglilingkod sa tabernakulo ng Panginoon , at upang kayo'y tumayo sa harap ng kapulungan na mangasiwa sa kanila?
He has allowed you and all your fellow Levites with you to approach him. Yet you also seek the priesthood?	At inilapit ka niya at ang lahat ng iyong mga kapatid na mga anak ni Levi, at inyong hinahangad pa ang pagkapari?
Thus you and your entire community have assembled against the LORD . But Aaron, what is he that you complain about him?”	Kaya't ikaw at ang iyong buong pangkat ay nagtitipon laban sa Panginoon ; sino si Aaron, na nagrereklamo kayo laban sa kanya?
Moses sent for Dathan and Abiram, Eliab’s sons. But they said, “We won’t come up!	At ipinatawag ni Moises sina Datan at Abiram na mga anak ni Eliab; ngunit kanilang sinabi, “Hindi kami pupunta!”
Isn’t it enough that you’ve brought us up from a land full of milk and honey to kill us in the desert so that you’d also dominate us?	Maliit na bagay pa ba na kami ay iyong pinaalis sa isang lupain na dinadaluyan ng gatas at pulot, upang kami ay patayin sa ilang at gawin mo pa ang iyong sarili na aming pinuno?
Moreover, you haven’t brought us to a land full of milk and honey, nor given us the inheritance of field and vineyard. Would you also gouge out the eyes of these men? We won’t come up!”	Bukod dito'y hindi mo kami dinala sa isang lupain na dinadaluyan ng gatas at pulot, ni binigyan mo kami ng manang bukid at mga ubasan. Dudukitin mo ba pati ang mga mata ng mga taong ito? Hindi kami pupunta!”
Moses became very angry and he said to the LORD , “Pay no attention to their offering. I haven’t taken a single donkey from them, nor have I wronged any one of them.”	At si Moises ay galit na galit, at sinabi sa Panginoon , “Huwag mong igalang ang kanilang handog. Hindi ako kumuha ng isang asno sa kanila, ni gumawa ng masama sa kanino man sa kanila.”
Moses said to Korah, “You and your entire community should appear before the LORD tomorrow, you, they, and Aaron.	At sinabi ni Moises kay Kora, “Humarap ka bukas at ang iyong buong pangkat sa Panginoon , ikaw, sila, at si Aaron.
Every person should take his censer, place incense on it, and present it before the LORD . Each person will carry his censer, two hundred fifty censers in all, including you and Aaron.”	Kumuha ang bawat isa ng kanyang suuban, at lagyan ninyo ng insenso, at dalhin ninyo sa harap ng Panginoon , na bawat isa'y magdala ng kanyang suuban, na dalawandaan at limampung suuban; ikaw naman at si Aaron, bawat isa sa inyo'y may kanyang suuban.”
Then every person took his censer, placed fire on it, put incense on it, and stood at the entrance of the meeting tent with Moses and Aaron.	Kaya't kinuha ng bawat isa ang kanyang suuban, at kanilang nilagyan ng apoy at kanilang pinatungan ng insenso at sila'y tumayo sa pintuan ng toldang tipanan na kasama nina Moises at Aaron.
Korah gathered the entire community with them to the entrance of the meeting tent. Then the LORD ’s glory appeared to the entire community.	At tinipon ni Kora ang buong kapulungan laban sa kanila sa pintuan ng toldang tipanan, at ang kaluwalhatian ng Panginoon ay nagpakita sa buong kapulungan.
The LORD spoke to Moses and Aaron,	Nagsalita ang Panginoon kay Moises at kay Aaron, na sinasabi,
“Separate yourselves from this community so that I may consume them in a moment.”	“Humiwalay kayo sa kapulungang ito, upang malipol ko sila sa isang iglap.”
They fell on their faces and said, “God, the God of all living things. If one person sins, should you become angry with the entire community?”	Sila'y nagpatirapa, at nagsabi, “O Diyos, na Diyos ng mga espiritu ng lahat ng laman, sa pagkakasala ba ng isang tao ay magagalit ka sa buong kapulungan?”
The LORD said to Moses,	Nagsalita ang Panginoon kay Moises, na sinasabi,
“Speak to the community and say, ‘Withdraw from around the dwellings of Korah, Dathan, and Abiram.’”	“Sabihin mo sa kapulungan, ‘Lumayo kayo sa palibot ng tirahan nina Kora, Datan at Abiram.’”
Moses rose and went to Dathan and Abiram. Israel’s elders followed him.	At si Moises ay tumayo at pumaroon kina Datan at Abiram; at ang matatanda sa Israel ay sumunod sa kanya.
He spoke to the community: “Move away from the tents of these wicked men and don’t touch anything of theirs, lest you too be wiped out for all their sins.”	Sinabi ni Moises sa kapulungan, “Lumayo kayo, isinasamo ko sa inyo, sa mga tolda ng masasamang taong ito, at huwag ninyong hawakan ang anumang bagay na kanila, baka kayo'y mamatay kasama ng lahat nilang kasalanan.”
They withdrew from around the dwellings of Korah, Dathan, and Abiram. Then Dathan and Abiram came out and stood at the entrance of their tents with their wives, children, and little ones.	Kaya't lumayo sila sa tolda nina Kora, Datan at Abiram. Sina Datan at Abiram ay lumabas at tumayo sa pintuan ng kanilang mga tolda kasama ng kanilang mga asawa, mga anak, at mga bata.
Moses said, “By this you will know that the LORD sent me to do these deeds and that it wasn’t my own desire.	At sinabi ni Moises, “Dito ninyo makikilala na ako'y sinugo ng Panginoon na gawin ang lahat ng mga gawang ito, at ito'y hindi ko sariling kagustuhan.
If all these people die a natural death, or if their fate be that of all humans, then the LORD hasn’t sent me.	Kung ang mga taong ito ay mamatay sa karaniwang kamatayan ng lahat ng tao, o dumating sa kanila ang likas na kapalaran ng lahat ng tao, hindi nga ako sinugo ng Panginoon .
But if the LORD performs an act of creation, and the ground opens its mouth and swallows them and everything that belongs to them, so that they descend alive to their graves, then you’ll know that these men disrespected the LORD .”	Ngunit kung ang Panginoon ay lumikha ng isang bagong bagay, at ibuka ng lupa ang kanyang bibig at sila'y lamunin, kasama ng lahat ng nauukol sa kanila, at sila'y buháy na ibaba sa Sheol, inyo ngang malalaman na hinamak ng mga taong ito ang Panginoon .”
As soon as he finished speaking these words, the ground under them split open.	Nangyari nga, pagkatapos na masabi niya ang lahat ng salitang ito, ang lupa na nasa ilalim nila ay nahati.
The earth opened its mouth and swallowed them and their households, including every human that belonged to Korah and all their possessions.	At ibinuka ng lupa ang kanyang bibig at nilamon sila, at ang kanilang mga sambahayan, at ang lahat ng lalaki na kabilang kay Kora, at lahat ng kanilang ari-arian.
They along with all their possessions descended alive to their graves, and the earth closed over them. They perished in the middle of the assembly.	Anupa't sila at lahat ng kabilang sa kanila ay buháy na bumaba sa Sheol at sila'y pinagsarhan ng lupa, at sila'y nalipol mula sa sambayanan.
All the Israelites who were around them fled at their cry, for they said, “The earth may swallow us.”	Ang buong Israel na nasa palibot nila ay tumakas sa sigawan nila; sapagkat kanilang sinabi, “Baka pati tayo'y lamunin ng lupa!”
Then fire went out from the LORD and consumed the two hundred fifty men offering incense.	May apoy na lumabas mula sa Panginoon , at nilamon ang dalawandaan at limampung lalaki na naghandog ng insenso.
The LORD spoke to Moses:	Nagsalita ang Panginoon kay Moises, na sinasabi,
Tell Eleazar, Aaron the priest’s son, to raise the censers from the fire and scatter the ashes about, because they are holy.	“Sabihin mo kay Eleazar na anak ng paring si Aaron, na kanyang kunin ang mga suuban mula sa sunog, at magkalat ng apoy doon; sapagkat mga banal iyon;
