en,ceb
"as soon as all the people saw Jesus, they were overwhelmed with wonder and ran to greet him.",dihadiha ang tibuok panon sa katawhan nahibulong pagayo sa dihang nakita nila siya ug nanagan sila aron sa pagyukbo kaniya.
“what are you arguing with them about?” he asked.,"ug siya nangutana kanila, “unsa bay inyong gipakiglantugian kanila?”"
““ ‘if you can’?” said Jesus. “everything is possible for one who believes.”,"si Jesus miingon kaniya, “kon ikaw makahimo! ang tanang butang mahimo alang kaniya nga nagtuo.”"
"immediately the boys father exclaimed, “i do believe; help me overcome my unbelief!”","dihadiha ang amahan sa bata misinggit nga nagingon, “nagtuo ako, tabangi ang pagkawala nakoy pagtuo!”"
"but Jesus took him by the hand and lifted him to his feet, and he stood up.",apan gigunitan siya ni Jesus ug gibangon ug siya mitindog.
"he replied, “this kind can come out only by prayer. ””","siya miingon kanila, “kining matanga dili mahimo sa pagpagula pinaagi sa bisan unsa gawas lamang sa pagampo.”"
"they left that place and passed through Galilee. Jesus did not want anyone to know where they were,",unya sila mipadayon sa paglakaw gikan didto ug miagi latas sa Galilea. ug dili siya buot nga adunay mahibalo niini
but they did not understand what he meant and were afraid to ask him about it.,apan wala sila makasabot sa iyang gisulti ug nahadlok sila sa pagpangutana kaniya.
but they kept quiet because on the way they had argued about who was the greatest.,apan wala sila motingog kay diha sa dalan naglalis man sila kon kinsa ang labing dako kanila.
for whoever is not against us is for us.,"kay ang dili batok kanato, dapig kanato."
"where ““ ‘the worms that eat them do not die, and the fire is not quenched.’",diin didto ang ilang ulod dili mamatay ug ang kalayo dili mapalong.
everyone will be salted with fire.,kay ang matag usa asinan ug kalayo.
“what did Moses command you?” he replied.,"siya mitubag kanila, “unsa may gisugo ni Moises kaninyo?”"
"they said, “Moses permitted a man to write a certificate of divorce and send her away.”","sila miingon, “si Moises mitugot sa lalaki sa paghimo ug sulat sa pakigbulag, ug sa pagbulag kaniya.”"
"“it was because your hearts were hard that Moses wrote you this law,” Jesus replied.","apan si Jesus miingon kanila, “tungod sa kagahi ninyo ug kasingkasing, nagsulat siya kaninyo sa maong sugo."
“but at the beginning of creation God ‘made them male and female.’,"apan sukad sa sinugdan sa kabuhatan, ‘ang Dios nagbuhat kanila nga lalaki ug babaye.’"
"‘for this reason a man will leave his father and mother and be united to his wife,","‘tungod niini, ang lalaki mobiya sa iyang amahan ug inahan ug motipon sa iyang asawa,"
"and the two will become one flesh.’ so they are no longer two, but one flesh.","ug ang duha mahimong usa ka unod.’ sa ingon niana, dili na sila duha kondili usa ka unod."
"therefore what God has joined together, let no one separate.”","busa unsa ang gihiusa sa Dios, ayaw ipabulag sa tawo.”"
"when they were in the house again, the disciples asked Jesus about this.",unya diha sa sulod sa balay gipangutana na usab siya sa mga tinunan mahitungod niini.
"and if she divorces her husband and marries another man, she commits adultery.”","ug kon siya mao ang mobulag sa iyang bana ug unya mamana ug lain, nakapanapaw siya.”"
"people were bringing little children to Jesus for him to place his hands on them, but the disciples rebuked them.",unya dihay gagmayng mga bata nga ilang gidala kaniya aron unta iyang hikapon apan gibadlong sila sa mga tinunan.
"and he took the children in his arms, placed his hands on them and blessed them.",ug gikugos niya sila ug gipanalanginan samtang gipandongan niya sila sa iyang mga kamot.
“why do you call me good?” Jesus answered. “no one is goodexcept God alone.,"si Jesus miingon kaniya, “nganong gitawag man nimo ako nga maayo? walay bisan usa nga maayo gawas sa Dios lamang."
"“teacher,” he declared, “all these i have kept since i was a boy.”","ug siya miingon kang Jesus, “magtutudlo, kanang tanan akong gituman sukad pa sa akong pagkabatanon.”"
"at this the mans face fell. he went away sad, because he had great wealth.","ang tawo naminghoy tungod sa maong pulong, ug milakaw siya nga masulobon kay siya aduna may dakong katigayonan."
it is easier for a camel to go through the eye of a needle than for someone who is rich to enter the kingdom of God.”,sayon pa sa kamilyo ang paglusot sa lungag sa dagom kay sa usa ka dato ang pagsulod sa gingharian sa Dios.”
"the disciples were even more amazed, and said to each other, “who then can be saved?”","ug hilabihan gayod ang ilang katingala ug sila miingon sa usa ug usa, “unya kinsa na man lang diay ang maluwas?”"
"then Peter spoke up, “we have left everything to follow you!”","si Pedro misugod sa pagingon kaniya, “tanawa, amo nang gibiyaan ang tanan ug misunod kami kanimo.”"
"but many who are first will be last, and the last first.”",apan daghan niadtong naguna maulahi ug kadtong naulahi maguna.”
"who will mock him and spit on him, flog him and kill him. three days later he will rise.”","ug siya ilang bugalbugalan ug latigohon ug patyon, apan siya mabanhaw human sa tulo ka adlaw.”"
“what do you want me to do for you?” he asked.,"ug siya miingon kanila, “kay unsa bay gusto ninyong buhaton nako kaninyo?”"
"when the ten heard about this, they became indignant with James and John.","ug sa dihang nakadungog niini ang napulo, misugod sila sa pagkasuko batok kang Santiago ug kang Juan."
and whoever wants to be first must be slave of all.,"ug kadtong buot mohawod kaninyo, kinahanglan nga mahimong ulipon sa tanan."
"throwing his cloak aside, he jumped to his feet and came to Jesus.",giwakli niya ang iyang kupo ug midali pagtindog ug miduol siya kang Jesus.
"some people standing there asked, “what are you doing, untying that colt?”","pipila sa mga nagbarog didto miingon kanila, “unsa kanang inyong gibuhat nga gihubaran man ninyo sa higot ang asno?”"
"they answered as Jesus had told them to, and the people let them go.",ug gisultihan nila sila sumala sa gisulti ni Jesus ug gitugotan sila sa mga tawo sa paglakaw.
"when they brought the colt to Jesus and threw their cloaks over it, he sat on it.","unya gidala nila ang nating asno ngadto kang Jesus, ug sa nahapinan na nila kini sa ilang mga bisti, misakay siya niini."
“blessed is the coming kingdom of our father David!” “hosanna in the highest heaven!”,dalaygon ang umaabot nga gingharian sa atong amahan nga si David! hosanna sa kahitasan!”
"the next day as they were leaving Bethany, Jesus was hungry.","sa pagkasunod adlaw, sa naglakaw sila gikan sa betania, si Jesus gigutom."
"then he said to the tree, “may no one ever eat fruit from you again.” and his disciples heard him say it.","ug siya miingon niini, “sukad karon wala nay makakaon ug bunga gikan kanimo.” ug nakadungog niini ang iyang mga tinunan."
and would not allow anyone to carry merchandise through the temple courts.,ug wala siyay gitugotan sa pagdala ug bisan unsa latas sa templo.
"when evening came, Jesus and his disciples went out of the city.","ug sa pagkakilomkilom na, sila migula sa siyudad."
"“have faith in God,” Jesus answered.","ug si Jesus miingon kanila, “pagbaton ug pagtuo ngadto sa Dios."
"johns baptismwas it from heaven, or of human origin? tell me!”","ang pagbautismo ni Juan, gikan ba sa langit o sa mga tawo? tubaga ako.”"
"but they seized him, beat him and sent him away emptyhanded.","apan siya ilang gidakop ug gibunalan, ug ilang gipapauli nga walay dala."
then he sent another servant to them; they struck this man on the head and treated him shamefully.,"gipaadtoan na usab niya sila ug laing ulipon, ug kini siya ilang gisamaran sa ulo ug gipakaulawan."
"“but the tenants said to one another, ‘this is the heir. come, lets kill him, and the inheritance will be ours.’","apan ang maong mga saop miingon sa usa ug usa, ‘mao kini ang manununod, tana, patyon nato siya aron maato ang kabilin.’"
"so they took him and killed him, and threw him out of the vineyard.","busa gidakop nila siya ug gipatay, ug ilang gilabay sa gawas sa parasan."
"the Lord has done this, and it is marvelous in our eyes’ ?”?”","buhat kini sa Ginoo, ug sa atong pagtanaw kini kahibulongan gayod’?”"
"then the Sadducees, who say there is no resurrection, came to him with a question.","unya miadto kaniya ang mga saduceo, mga tawo nga nagingon nga walay pagkabanhaw ug nangutana sila kaniya nga nagingon,"
now there were seven brothers. the first one married and died without leaving any children.,"karon, dihay pito ka magsoong lalaki, ang kamagulangan nangasawa ug unya namatay nga wala magbilin ug anak."
"he is not the God of the dead, but of the living. you are badly mistaken!”","siya dili Dios sa mga patay, kondili sa mga buhi. sayop gayod kamo.”"
"“the most important one,” answered Jesus, “is this: ‘hear, o Israel: the Lord our God, the Lord is one.","si Jesus mitubag, “ang sugo nga labaw sa tanan mao kini, ‘pamati, o Israel: ang Ginoo nga atong Dios, ang Ginoo usa ra,"
and have the most important seats in the synagogues and the places of honor at banquets.,ug sa mga pinasidunggang lingkoranan sulod sa mga sinagoga ug sa mga pinasidunggang dapit diha sa mga kombira.
"but a poor widow came and put in two very small copper coins, worth only a few cents.",dihay usa ka kabos nga biyuda nga miabot ug mihulog ug duha ka gagmayng sensilyo nga mibili ug usa ka kodrante.
Jesus said to them: “watch out that no one deceives you.,"unya si Jesus misugod sa pagingon kanila, “pagbantay kamo nga walay magpahisalaag kaninyo."
"many will come in my name, claiming, ‘i am he,’ and will deceive many.","daghan unya ang motungha nga magdala sa akong ngalan, ug magingon, ‘ako mao ang Cristo!’ ug daghan ang ilang pahisalaagon."
and the gospel must first be preached to all nations.,ug ang maayong balita kinahanglang iwali una ngadto sa tanang kanasoran.
"everyone will hate you because of me, but the one who stands firm to the end will be saved.","unya dumtan kamo sa tanan tungod sa akong ngalan, apan ang molahutay hangtod sa kataposan maluwas."
let no one on the housetop go down or enter the house to take anything out.,"siya nga anaa sa atop ayaw na pakanaoga o pasudla sa iyang balay aron sa pagkuha ug bisan unsa,"
let no one in the field go back to get their cloak.,ug siya nga anaa sa uma ayaw na pabalika aron sa pagkuha pa sa iyang kupo.
how dreadful it will be in those days for pregnant women and nursing mothers!,pagkaalaot gayod sa mga mabdos ug sa mga masuso niadtong mga adlawa!
"pray that this will not take place in winter,",pagampo kamo nga dili unta kini mahitabo sa panahon sa tingtugnaw.
"at that time if anyone says to you, ‘look, here is the Messiah!’ or, ‘look, there he is!’ do not believe it.","ug unya kon adunay moingon kaninyo, ‘tanawa, ania ang Cristo!’ o ‘tanawa, atua ra siya!’ ayaw gayod kamo pagtuo niini."
so be on your guard; i have told you everything ahead of time.,"apan pagbantay kamo, gituganan ko na kamong daan sa tanang mga butang."
"“but in those days, following that distress, ““ ‘the sun will be darkened, and the moon will not give its light;","“apan nianang mga adlawa, human sa maong kasakitan ang adlaw mongitngit ug ang bulan dili na mohatag sa iyang kahayag,"
"the stars will fall from the sky, and the heavenly bodies will be shaken.’","ug ang mga bituon mangatagak gikan sa kahitasan, ug matayog ang mga gahom sa kalangitan."
“at that time people will see the son of man coming in clouds with great power and glory.,makita unya ang anak sa tawo nga magsingabot nga sinapwang sa mga panganod uban sa dakong gahom ug himaya.
"truly i tell you, this generation will certainly not pass away until all these things have happened.","sa pagkatinuod, sultihan ko kamo, nga sa dili pa mahanaw kining kaliwatana, mahitabo gayod kining tanan."
"heaven and earth will pass away, but my words will never pass away.","ang langit ug ang yuta mangahanaw, apan ang akong mga pulong dili gayod mahanaw."
be on guard! be alert !! you do not know when that time will come.,"pagbantay, pagtukaw, kay wala kamo masayod sa panahon nga mahitabo kini."
"if he comes suddenly, do not let him find you sleeping.",kay tingali unya ug mokalit lamang siya pagabot ug makaplagan kamo niya nga nangatulog.
"what i say to you, i say to everyone: ‘watch!’ ””",ug ang akong gisulti kaninyo isulti nako sa tanan: pagtukaw kamo.”
"“but not during the festival,” they said, “or the people may riot.”","kay sila nagingon, “dili lang nato iatol sa kasaulogan, kay tingali unya ug mahitabo ang kaguliyang sa mga tawo.”"
