en	ceb
“ ‘For your eastern boundary, run a line from Hazar Enan to Shepham.	“Ug timan-an ninyo ang inyong utlanan dapit sa silangan gikan sa Hazar-enan ngadto sa Sefam
The Lord said to Moses,	Ug ang Ginoo miingon kang Moises,
And appoint one leader from each tribe to help assign the land.	Magkuha kamo ug tagsa ka pangulo sa matag banay aron sa pagbahin sa yuta ingon nga panulundon.
These are the men the Lord commanded to assign the inheritance to the Israelites in the land of Canaan.	Mao kini sila ang gisugo sa Ginoo sa pagbahin sa panulundon ngadto sa mga katawhan sa Israel didto sa yuta sa Canaan.”
On the plains of Moab by the Jordan across from Jericho, the Lord said to Moses,	Ang Ginoo miingon kang Moises didto sa kapatagan sa Moab duol sa Jordan dapit sa Jerico,
In all you must give the Levites forty-eight towns, together with their pasturelands.	Ang tanan nga mga siyudad nga inyong ihatag ngadto sa mga Levihanon 48 uban sa mga pasibsibanan niini.
Then the Lord said to Moses:	Ug ang Ginoo miingon kang Moises,
“Speak to the Israelites and say to them: ‘When you cross the Jordan into Canaan,	“Sultihi ang katawhan sa Israel: Sa diha nga motabok kamo sa Jordan ngadto sa yuta sa Canaan,
These six towns you give will be your cities of refuge.	Ug ang mga siyudad nga inyong ihatag, unom ka siyudad nga dalangpanan.
If anyone with malice aforethought shoves another or throws something at them intentionally so that they die	Ug kon siya motukmod kaniya tungod sa pagdumot, o manglabay pinaagi sa pagpangatang, nga sa ingon niana mamatay kini,
“ ‘But if the accused ever goes outside the limits of the city of refuge to which they fled	Apan kon ang mamumuno sa bisan unsang panahona molakaw gawas sa utlanan sa siyudad nga dalangpanan diin siya midangop,
“ ‘Do not accept a ransom for the life of a murderer, who deserves to die. They are to be put to death.	Dugang pa, ayaw kamo pagdawat ug lukat alang sa kinabuhi sa usa ka mamumuno nga sad-an tungod sa pagpatay, siya patyon gayod.
“See, I will make you small among the nations; you will be utterly despised.	Tan-awa, gihimo nako ikaw nga gamay taliwala sa mga nasod, ikaw tamayon sa hilabihan gayod.
But how Esau will be ransacked, his hidden treasures pillaged!	Ang kabtangan ni Esau gilungkab gihurot ang iyang mga bahandi!
Deliverers will go up on Mount Zion to govern the mountains of Esau. And the kingdom will be the Lord ’s.	Ang mga tigluwas motungas sa Bukid sa Zion aron sa pagmando sa Bukid ni Esau; ug ang gingharian mahimong iya sa Ginoo.
Grace and peace to you from God our Father and the Lord Jesus Christ.	Ang grasya ug kalinaw gikan sa Dios nga atong Amahan ug sa Ginoong Jesu-Cristo maanaa kaninyo.
I always thank my God as I remember you in my prayers,	Sa kanunay nagpasalamat ako sa akong Dios sa diha nga maghisgot ako kanimo sa akong mga pag-ampo,
because I hear about your love for all his holy people and your faith in the Lord Jesus.	kay nakadungog ako mahitungod sa imong gugma ug pagtuo nga imong nabatonan ngadto sa Ginoong Jesus ug sa tanang balaan.
Therefore, although in Christ I could be bold and order you to do what you ought to do,	Busa, bisan tuod ug maisogon ako diha kang Cristo sa pagsugo kanimo sa gikinahanglan nimong buhaton,
Formerly he was useless to you, but now he has become useful both to you and to me.	Kaniadto siya walay pulos alang kanimo, apan karon siya mapuslanon na alang kanimo ug kanako.
I am sending him—who is my very heart—back to you.	Gipabalik nako siya nganha kanimo, uban gayod sa akong kasingkasing.
Perhaps the reason he was separated from you for a little while was that you might have him back forever—	Tingali mao kini ang hinungdan nga siya gibulag una kanimo sa makadiyot, aron nga sa dayon mahiuli siya kanimo,
So if you consider me a partner, welcome him as you would welcome me.	Busa kon giisip man nimo ako ingon nga kauban, dawata siya sama sa imong pagdawat kanako.
If he has done you any wrong or owes you anything, charge it to me.	Kon siya nakasala man kanimo o nakautang, paningla kini kanako.
Epaphras, my fellow prisoner in Christ Jesus, sends you greetings.	Si Epafras nga akong kaubang binilanggo diha kang Cristo Jesus, nangumosta kanimo,
And so do Mark, Aristarchus, Demas and Luke, my fellow workers.	ug ingon man usab sila si Marcos, Aristarchus, Demas ug si Lucas nga akong mga kaubang magbubuhat.
The grace of the Lord Jesus Christ be with your spirit.	Ang grasya sa Ginoong Jesu-Cristo mag-uban sa inyong espiritu.
Grace and peace to you from God our Father and the Lord Jesus Christ.	Ang grasya maanaa kaninyo ug ang kalinaw gikan sa Dios nga atong Amahan ug sa Ginoong Jesu-Cristo.
I thank my God every time I remember you.	Gipasalamatan nako ang akong Dios diha sa tanan nakong paghandom kaninyo.
In all my prayers for all of you, I always pray with joy	Sa tanan nakong pagpangamuyo alang kaninyong tanan, ako sa kanunay nag-ampo uban sa kalipay,
because of your partnership in the gospel from the first day until now,	mapasalamaton tungod sa inyong pagpakig-ambit diha sa Maayong Balita sukad sa unang adlaw hangtod karon.
God can testify how I long for all of you with the affection of Christ Jesus.	Kay ang Dios mao ang akong saksi, nga ako gimingaw gayod kaninyong tanan uban sa pagbati ni Cristo Jesus.
so that you may be able to discern what is best and may be pure and blameless for the day of Christ,	aron kamo mouyon sa unsay labing maayo, ug magmaputli ug dili masaway alang sa adlaw ni Cristo,
filled with the fruit of righteousness that comes through Jesus Christ—to the glory and praise of God.	puno sa mga bunga sa pagkamatarong pinaagi kang Jesu-Cristo, alang sa himaya ug pagdayeg sa Dios.
Now I want you to know, brothers and sisters, that what has happened to me has actually served to advance the gospel.	Buot nako nga masayod kamo, mga igsoon, nga ang nahitabo kanako nakahimo hinuon sa pagpauswag sa Maayong Balita,
It is true that some preach Christ out of envy and rivalry, but others out of goodwill.	Tinuod, ang uban nagwali kang Cristo gikan sa kasina ug sa pagpalabaw, apan ang uban gikan sa maayong kabubut-on.
For to me, to live is Christ and to die is gain.	Kay alang kanako ang pagkinabuhi mao si Cristo, ug ang pagkamatay maoy pagdaog.
I am torn between the two: I desire to depart and be with Christ, which is better by far;	Ako napiit taliwala sa duha. Ang akong tinguha mao unta ang pagbiya ug makig-uban kang Cristo, kay kini labawng maayo.
but it is more necessary for you that I remain in the body.	Apan ang pagpabilin diha sa unod labaw nga gikinahanglan tungod kaninyo.
In your relationships with one another, have the same mindset as Christ Jesus:	Batoni kining hunahunaa diha kaninyo nga nabatonan ninyo diha kang Cristo Jesus,
And being found in appearance as a man, he humbled himself by becoming obedient to death— even death on a cross!	siya nagpaubos sa iyang kaugalingon ug nahimong masinugtanon hangtod sa kamatayon, bisan pa sa kamatayon diha sa krus.
that at the name of Jesus every knee should bow, in heaven and on earth and under the earth,	aron nga diha sa ngalan ni Jesus ang tanang tawo moluhod didto sa langit, dinhi sa yuta ug sa ilalom sa yuta,
and every tongue acknowledge that Jesus Christ is Lord, to the glory of God the Father.	ug ang tanang dila magsugid nga Ginoo si Jesu-Cristo alang sa pagdayeg sa Dios nga Amahan.
for it is God who works in you to will and to act in order to fulfill his good purpose.	kay ang Dios mao ang naglihok diha kaninyo, sa pagbuot ug sa pagbuhat alang sa iyang ikahimuot.
Do everything without grumbling or arguing,	Buhata ninyo ang tanang butang sa walay pagbagulbol o pagpakiglalais,
So you too should be glad and rejoice with me.	Sa ingon, kinahanglang maglipay usab kamo ug maglipay uban kanako.
I have no one else like him, who will show genuine concern for your welfare.	Kay walay lain nga sama kanako ug hunahuna nga sa tinuod mahangawa alang kaninyo.
For everyone looks out for their own interests, not those of Jesus Christ.	Silang tanan nagpangita sa mga butang sa ilang kaugalingon, dili sa mga butang ni Jesu-Cristo.
I hope, therefore, to send him as soon as I see how things go with me.	Busa naglaom ako sa pagpadala dayon kaniya sa dihang masuta na nako kon unsa ang mahitabo kanako,
And I am confident in the Lord that I myself will come soon.	ug ako nagsalig sa Ginoo nga sa dili madugay moanha usab ako.
So then, welcome him in the Lord with great joy, and honor people like him,	Busa dawata siya ninyo diha sa Ginoo uban sa tanang kalipay ug pasidunggi ninyo ang maong mga tawo,
But whatever were gains to me I now consider loss for the sake of Christ.	Apan bisan unsang kadaogan nga akong naangkon, kini akong giisip nga kapildihan tungod kang Cristo.
and so, somehow, attaining to the resurrection from the dead.	aron nga kon mahimo, akong makab-ot ang pagkabanhaw gikan sa mga patay.
Only let us live up to what we have already attained.	Mao lamang nga kinahanglang magkinabuhi kita sumala sa ato nang nakab-ot.
I plead with Euodia and I plead with Syntyche to be of the same mind in the Lord.	Akong gihangyo si Euodia ug si Sintique nga magkauyon diha sa Ginoo.
Rejoice in the Lord always. I will say it again: Rejoice!	Paglipay kamo kanunay diha sa Ginoo; usbon nako pag-ingon, paglipay kamo.
Let your gentleness be evident to all. The Lord is near.	Ang inyong pagkamapailobon ipaila ninyo sa tanang mga tawo. Ang Ginoo duol na.
I can do all this through him who gives me strength.	Mahimo nako ang tanang butang diha kaniya nga naglig-on kanako.
Yet it was good of you to share in my troubles.	Hinuon maayo ang inyong gihimo sa inyong pagpakig-ambit sa akong kaguol.
for even when I was in Thessalonica, you sent me aid more than once when I was in need.	kay bisan gani didto sa Tesalonica, nagpadala man kamo kanako sa akong mga gikinahanglan sa makausa ug makaduha.
Not that I desire your gifts; what I desire is that more be credited to your account.	Dili nga nagtinguha ako sa gasa kondili nagtinguha sa bunga nga nadugang sa inyong kaayohan.
And my God will meet all your needs according to the riches of his glory in Christ Jesus.	Ug ang akong Dios magsangkap sa tanan ninyong kinahanglanon sumala sa iyang kadato, sa himaya diha kang Cristo Jesus.
To our God and Father be glory for ever and ever. Amen.	Ngadto sa atong Dios ug Amahan ang himaya hangtod sa kahangtoran. Amen.
Greet all God’s people in Christ Jesus. The brothers and sisters who are with me send greetings.	Ipangumosta ako sa tanang balaan diha kang Cristo Jesus. Ang mga igsoon nga ania uban kanako nangumosta kaninyo.
All God’s people here send you greetings, especially those who belong to Caesar’s household.	Ang tanang balaan ilabi na sa mga sakop sa panimalay ni Cesar, nangumosta kaninyo.
The grace of the Lord Jesus Christ be with your spirit. Amen.	Ang grasya sa Ginoong Jesu-Cristo mag-uban sa inyong espiritu.
The proverbs of Solomon son of David, king of Israel:	Ang mga panultihon ni Solomon nga anak ni David, hari sa Israel:
Listen, my son, to your father’s instruction and do not forsake your mother’s teaching.	Anak ko, pamatia ang pahimangno sa imong amahan, ug ayaw isalikway ang gitudlo sa imong inahan;
My son, if sinful men entice you, do not give in to them.	Anak ko, kon ang mga makasasala magtintal kanimo, ayaw pag-uyon kanila.
If they say, “Come along with us; let’s lie in wait for innocent blood, let’s ambush some harmless soul;	Kon sila moingon, “Uban kanamo, mangatang kita aron sa pag-ula ug dugo, atong patyon sa walay kukaluoy ang walay sala;
let’s swallow them alive, like the grave, and whole, like those who go down to the pit;	sama sa Sheol, lamyon nato sila nga buhi ug tibuok, sama niadtong nanganaog ngadto sa Gahong;
we will get all sorts of valuable things and fill our houses with plunder;	atong pangitaon ang tanang bililhong butang; atong pun-on ang atong mga balay sa mga inilog;
cast lots with us; we will all share the loot”—	itugyan ang inyong kapalaran uban kanamo, usahon nato ang atong sudlanan sa salapi”—
my son, do not go along with them, do not set foot on their paths;	anak ko, ayaw paglakaw sa dalan uban kanila, isibog ang imong tiil gikan sa ilang agianan;
for their feet rush into evil, they are swift to shed blood.	kay ang ilang mga tiil nagdagan padulong sa kadaotan ug sila nagdali aron sa pag-ula ug dugo.
How useless to spread a net where every bird can see it!	Kay kawang lamang ang pagladlad ug pukot diha sa panan-aw sa bisan unsang langgam;
These men lie in wait for their own blood; they ambush only themselves!	apan kining mga tawhana nangatang sa ilang kaugalingong dugo; sila nangatang sa ilang kaugalingong kinabuhi.
Out in the open wisdom calls aloud, she raises her voice in the public square;	Ang kaalam kusog nga nagsinggit diha sa kadalanan; nagpatugbaw kini sa iyang tingog diha sa mga taboan;
on top of the wall she cries out, at the city gate she makes her speech:	sa ibabaw sa mga paril siya nagsinggit; sa agianan sa mga ganghaan sa siyudad siya nagsulti:
Repent at my rebuke! Then I will pour out my thoughts to you, I will make known to you my teachings.	Tagda ang akong pagbadlong; tan-awa, ibubo nako ang akong espiritu kaninyo; akong ipahibalo ang akong mga pulong nganha kaninyo.
But since you refuse to listen when I call and no one pays attention when I stretch out my hand,	Tungod kay ako nagtawag, ug kamo nagdumili, akong gituy-od ang akong kamot ug walay usa nga nagtagad,
since you disregard all my advice and do not accept my rebuke,	ug gisalikway ninyo ang tanan nakong tambag ug dili buot sa akong pagbadlong,
I in turn will laugh when disaster strikes you; I will mock when calamity overtakes you—	ako usab mokatawa sa inyong katalagman; ako magtamay sa diha nga aboton kamo ug kalisang,
“Then they will call to me but I will not answer; they will look for me but will not find me,	Unya sila magsangpit kanako, apan dili ako motubag; sila mangita pag-ayo kanako, apan dili makakita kanako.
since they hated knowledge and did not choose to fear the Lord .	Tungod kay sila nagdumot sa kaalam, ug wala magpili sa pagkahadlok sa Ginoo,
Since they would not accept my advice and spurned my rebuke,	dili buot sa akong tambag, ug nagtamay sa tanan nakong pagbadlong,
they will eat the fruit of their ways and be filled with the fruit of their schemes.	busa sila magkaon sa bunga sa ilang pamaagi ug matagbaw sa ilang kaugalingong mga laraw.
My son, if you accept my words and store up my commands within you,	Anak ko, kon imong dawaton ang akong mga pulong ug tipigan ang akong mga sugo diha kanimo,
turning your ear to wisdom and applying your heart to understanding—	maghimo sa imong dalunggan nga matinagdanon sa kaalam ug magkiling sa imong kasingkasing ngadto sa pagpanabot;
indeed, if you call out for insight and cry aloud for understanding,	Oo, kon ikaw magsinggit alang sa kaalam, ug magpatugbaw sa imong tingog alang sa pagpanabot,
